,uncleaned_index,item_name,item_address,lat,lon,OGaddress,index,review_score,categories,url
79,132,Woodland Cultural Centre,"184 Mohawk St, Brantford, Ontario",43.127639450000004,-80.240407160264,"184 Mohawk St N3s 2x3, Brantford, Ontario N3S 2X2 Canada",T79,4.3,"['Art Galleries', 'Points of Interest & Landmarks', 'Art Galleries', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4242713-Reviews-Woodland_Cultural_Centre-Brantford_Ontario.html
80,133,Mohawk Chapel,"301 Mohawk Street, Brantford, Ontario",43.1244365,-80.23482714793113,"301 Mohawk Street, Brantford, Ontario N3S 7V1 Canada",T80,4.4,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4082943-Reviews-Mohawk_Chapel-Brantford_Ontario.html
81,134,Elements Casino Brantford,"40 Icomm Dr, Brantford, Ontario",43.13646895,-80.26570853385556,"40 Icomm Dr Are You Going Reopen Casino On July 18, Brantford, Ontario N3S 7S9 Canada",T81,3.0,"['Casinos', 'Casinos']",https://www.tripadvisor.ca/Attraction_Review-g154983-d9749554-Reviews-Elements_Casino_Brantford-Brantford_Ontario.html
82,135,Bell City Brewery,"51 Woodyatt Dr, Brantford, Ontario",43.1703967,-80.2366512,"51 Woodyatt Dr Unit #9, Brantford, Ontario N3R 7K3 Canada",T82,4.6,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154983-d9554454-Reviews-Bell_City_Brewery-Brantford_Ontario.html
83,136,Crossroads Flea Market,"1146 Colborne St, Brantford, Ontario",43.1381423,-80.2686929,"1146 Colborne St E, Brantford, Ontario N3S 0H4 Canada",T83,3.8,"['Flea & Street Markets', 'Flea & Street Markets']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4266820-Reviews-Crossroads_Flea_Market-Brantford_Ontario.html
84,138,Glenhyrst Art Gallery of Brant,"20 Ava Rd, Brantford, Ontario",43.1567611,-80.2866689,"20 Ava Rd, Brantford, Ontario N3T 5G9 Canada",T84,4.4,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g154983-d2706700-Reviews-Glenhyrst_Art_Gallery_of_Brant-Brantford_Ontario.html
85,139,Lynden Park Mall,"Lynden Park Mall, Brantford, Ontario",43.17126355,-80.24006832307936,"Lynden Park Mall 84 Lynden Rd N3R 6B8, Brantford, Ontario N3R 6B8 Canada",T85,3.2,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4250350-Reviews-Lynden_Park_Mall-Brantford_Ontario.html
86,140,Brant County Museum & Archives,"57 Charlotte St, Brantford, Ontario",43.1418448,-80.26080928,"57 Charlotte St N3T 2W6, Brantford, Ontario N3T 2W6 Canada",T86,4.7,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4269099-Reviews-Brant_County_Museum_Archives-Brantford_Ontario.html
87,142,Myrtleville House Museum,"34 Myrtleville Dr, Brantford, Ontario",43.17372848235294,-80.29712563529411,"34 Myrtleville Dr N3r 7n5, Brantford, Ontario N3V 1C2 Canada",T87,4.3,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4242716-Reviews-Myrtleville_House_Museum-Brantford_Ontario.html
88,143,Victoria Park,"65 Market Street, Brantford, Ontario",43.1439559,-80.264209,"65 Market Street, Brantford, Ontario N3T 2Z7 Canada",T88,4.2,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154983-d13007197-Reviews-Victoria_Park-Brantford_Ontario.html
89,144,Mash Paddle Brewing Co,"111 Sherwood Dr, Brantford, Ontario",43.1333185,-80.2786962,"111 Sherwood Dr Unit 3A, Brantford, Ontario N3T 6J9 Canada",T89,4.0,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154983-d13109074-Reviews-Mash_Paddle_Brewing_Co-Brantford_Ontario.html
90,145,Brant County War Memorial,"6 Dalhousie Street, Brantford, Ontario",43.1392368,-80.2687218,"6 Dalhousie Street, Brantford, Ontario N3T 2J1 Canada",T90,4.7,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154983-d13297870-Reviews-Brant_County_War_Memorial-Brantford_Ontario.html
91,146,Steel Wheel Brewery,"105 Powerline Rd, Brantford, Ontario",43.195941324590166,-80.2197057704918,"105 Powerline Rd, Brantford, Ontario N3T 5L8 Canada",T91,4.8,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154983-d17560808-Reviews-Steel_Wheel_Brewery-Brantford_Ontario.html
92,147,Personal Computer Museum,"13 Alma St, Brantford, Ontario",43.1577614,-80.2652081,"13 Alma St, Brantford, Ontario N3R 2G1 Canada",T92,4.3,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4267030-Reviews-Personal_Computer_Museum-Brantford_Ontario.html
93,148,The Carnival Museum,"114 Alice St, Brantford, Ontario",43.15118186666667,-80.25257713333333,"114 Alice St, Brantford, Ontario N3S 5B7 Canada",T93,4.0,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154983-d8423323-Reviews-The_Carnival_Museum-Brantford_Ontario.html
94,149,Grace Anglican Church,"4 Pearl St, Brantford, Ontario",43.141885349999995,-80.2682981131315,"4 Pearl St, Brantford, Ontario N3T 3N4 Canada",T94,5.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4677681-Reviews-Grace_Anglican_Church-Brantford_Ontario.html
95,151,Brantford Arts Block,"111 Sherwood Dr, Brantford, Ontario",43.1333185,-80.2786962,"111 Sherwood Dr N3T 6J9, Brantford, Ontario N3T 6J9 Canada",T95,4.8,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4412494-Reviews-Brantford_Arts_Block-Brantford_Ontario.html
96,152,Bell Memorial Gardens,"41 West Street, Brantford, Ontario",43.1457104,-80.2652012,"41 West Street, Brantford, Ontario N3T 3N4 Canada",T96,2.7,"['Gardens', 'Gardens']",https://www.tripadvisor.ca/Attraction_Review-g154983-d4282877-Reviews-Bell_Memorial_Gardens-Brantford_Ontario.html
97,155,Fulford Place,"287 King St, Brockville, Ontario",44.59750485,-75.67080998877552,"287 King St E, Brockville, Ontario K6V 1E1 Canada",T97,4.5,"['Historic Sites', 'Historic Sites']",https://www.tripadvisor.ca/Attraction_Review-g181758-d656675-Reviews-Fulford_Place-Brockville_Ontario.html
98,156,Blockhouse Island,"30 Blockhouse Island, Brockville, Ontario",44.5875081,-75.6810446,"30 Blockhouse Island Parkway, Brockville, Ontario K6V 4R7 Canada",T98,4.6,"['Islands', 'Islands']",https://www.tripadvisor.ca/Attraction_Review-g181758-d12811962-Reviews-Blockhouse_Island-Brockville_Ontario.html
99,157,Aquatarium at Tall Ships Landing,"6 Broad St, Brockville, Ontario",44.5878484,-75.6826512,"6 Broad St, Brockville, Ontario K6V 0C4 Canada",T99,3.9,"['Speciality Museums', 'Science Museums', 'Speciality Museums', 'Science Museums']",https://www.tripadvisor.ca/Attraction_Review-g181758-d10085041-Reviews-Aquatarium_at_Tall_Ships_Landing-Brockville_Ontario.html
100,158,Brockville Arts Centre,"235 King St, Brockville, Ontario",44.58665445,-75.6891501388458,"235 King St W, Brockville, Ontario K6V 3S2 Canada",T100,4.7,[],https://www.tripadvisor.ca/Attraction_Review-g181758-d2301513-Reviews-Brockville_Arts_Centre-Brockville_Ontario.html
101,159,St. Lawrence Park,"525 King St., Brockville, Ontario",44.5905831,-75.6826445,"525 King St. West, Brockville, Ontario K6V 3T3 Canada",T101,4.4,"['Parks', 'Playgrounds', 'Parks', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g181758-d10210225-Reviews-St_Lawrence_Park-Brockville_Ontario.html
102,162,Golden Hawk CF-86 Sabre Jet,"45 Blockhouse Island, Brockville, Ontario",44.5875081,-75.6810446,"45 Blockhouse Island Parkway, Brockville, Ontario Canada",T102,4.0,"['Monuments & Statues', 'Monuments & Statues']",https://www.tripadvisor.ca/Attraction_Review-g181758-d1492209-Reviews-Golden_Hawk_CF_86_Sabre_Jet-Brockville_Ontario.html
103,164,Brockville Museum,"5 Henry St, Brockville, Ontario",44.58624815,-75.68655938718675,"5 Henry St Next to Hardy Park, Brockville, Ontario K6V 6M4 Canada",T103,4.5,"['Speciality Museums', 'History Museums', 'Speciality Museums', 'History Museums']",https://www.tripadvisor.ca/Attraction_Review-g181758-d4089856-Reviews-Brockville_Museum-Brockville_Ontario.html
104,170,John H. Fulford Fountain,"Court House Ave, Brockville, Ontario",44.5899813,-75.6849257,"Court House Ave, Brockville, Ontario K6V 4T3 Canada",T104,5.0,"['Historic Sites', 'Fountains', 'Historic Sites', 'Fountains']",https://www.tripadvisor.ca/Attraction_Review-g181758-d12868933-Reviews-John_H_Fulford_Fountain-Brockville_Ontario.html
105,171,1000 Islands Mall,"2399 Parkedale Ave, Brockville, Ontario",44.6025766,-75.6991115,"2399 Parkedale Ave, Brockville, Ontario K6V 3G9 Canada",T105,2.5,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g181758-d2665977-Reviews-1000_Islands_Mall-Brockville_Ontario.html
106,172,Brockville Armouries,"144 King St, Brockville, Ontario",44.5945234,-75.67794565526697,"144 King St E, Brockville, Ontario K6V 1C2 Canada",T106,4.2,"['Historic Sites', 'Historic Sites']",https://www.tripadvisor.ca/Attraction_Review-g181758-d5570088-Reviews-Brockville_Armouries-Brockville_Ontario.html
107,175,Brockville Memorial Civic Centre,"60 Magedoma Blvd, Brockville, Ontario",44.60775405,-75.69888564452765,"60 Magedoma Blvd, Brockville, Ontario K6V 7N7 Canada",T107,4.3,"['Civic Centres', 'Civic Centres']",https://www.tripadvisor.ca/Attraction_Review-g181758-d5565562-Reviews-Brockville_Memorial_Civic_Centre-Brockville_Ontario.html
108,176,First Presbyterian Church,"10 Church St, Brockville, Ontario",44.590531049999996,-75.68657551545826,"10 Church St, Brockville, Ontario K6V 3X4 Canada",T108,4.5,"['Points of Interest & Landmarks', 'Churches & Cathedrals', 'Points of Interest & Landmarks', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181758-d5565558-Reviews-First_Presbyterian_Church-Brockville_Ontario.html
109,177,St. Francis Xavier Catholic Church,"66 Church St, Brockville, Ontario",44.589270049999996,-75.68898382530446,"66 Church St, Brockville, Ontario K6V 3X6 Canada",T109,4.5,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181758-d17847194-Reviews-St_Francis_Xavier_Catholic_Church-Brockville_Ontario.html
110,180,First Baptist Church,"5 Pine Street, Brockville, Ontario",44.59071,-75.6843776,"5 Pine Street, Brockville, Ontario K6V 5T7 Canada",T110,4.0,"['Churches & Cathedrals', 'Churches & Cathedrals']",https://www.tripadvisor.ca/Attraction_Review-g181758-d12846137-Reviews-First_Baptist_Church-Brockville_Ontario.html
111,181,General Isaac Brock Monument,"Court House avenue, Brockville, Ontario",44.5899813,-75.6849257,"Court House avenue, Brockville, Ontario Canada",T111,3.0,"['Monuments & Statues', 'Monuments & Statues']",https://www.tripadvisor.ca/Attraction_Review-g181758-d14996771-Reviews-General_Isaac_Brock_Monument-Brockville_Ontario.html
112,183,Burlington Waterfront Trail,"Lakeshore Road east, Burlington, Ontario",43.3719208,-79.7248756,"Lakeshore Road east and North Shore Blvd. West Lakeshore Road, Burlington, Ontario Canada",T112,4.6,"['Biking Trails', 'Biking Trails']",https://www.tripadvisor.ca/Attraction_Review-g154984-d2478111-Reviews-Burlington_Waterfront_Trail-Burlington_Ontario.html
113,184,Royal Botanical Gardens,"680 Plains Rd, Burlington, Ontario",43.3347104,-79.8340164,"680 Plains Rd W, Burlington, Ontario L7T 4H4 Canada",T113,4.3,"['Gardens', 'Gardens']",https://www.tripadvisor.ca/Attraction_Review-g154984-d185110-Reviews-Royal_Botanical_Gardens-Burlington_Ontario.html
114,185,Spencer Smith Park,"1400 Lakeshore Road, Burlington, Ontario",43.32437051533923,-79.79588628938053,"1400 Lakeshore Road, Burlington, Ontario L7S 1A1 Canada",T114,4.6,"['Bodies of Water', 'Parks', 'Bodies of Water', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d8817411-Reviews-Spencer_Smith_Park-Burlington_Ontario.html
115,186,Mount Nemo Conservation Area,"5317 Guelph Line, Burlington, Ontario",43.354195,-79.8069741,"5317 Guelph Line, Burlington, Ontario L7P 0A5 Canada",T115,4.6,"['Nature & Wildlife Areas', 'Hiking Trails', 'Nature & Wildlife Areas', 'Hiking Trails']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4263484-Reviews-Mount_Nemo_Conservation_Area-Burlington_Ontario.html
116,187,LaSalle Park,"50 North Shore, Burlington, Ontario",43.30402200912155,-79.84537534957362,"50 North Shore Boulevard, Burlington, Ontario L7T 4A4 Canada",T116,4.6,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d5461950-Reviews-LaSalle_Park-Burlington_Ontario.html
117,188,Paletta Lakefront Park and Mansion,"4250 Lakeshore Rd, Burlington, Ontario",43.35326444285714,-79.75479541428571,"4250 Lakeshore Rd, Burlington, Ontario L7L 1A6 Canada",T117,4.5,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4266798-Reviews-Paletta_Lakefront_Park_and_Mansion-Burlington_Ontario.html
118,189,Lowville Park,"6207 Guelph Line, Burlington, Ontario",43.43188777815608,-79.90699492286825,"6207 Guelph Line, Burlington, Ontario L7P 0A6 Canada",T118,4.4,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d5473168-Reviews-Lowville_Park-Burlington_Ontario.html
119,191,Art Gallery of Burlington,"1333 Lakeshore Rd, Burlington, Ontario",43.3208603,-79.8004307,"1333 Lakeshore Rd, Burlington, Ontario L7S 1A9 Canada",T119,4.4,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g154984-d9569951-Reviews-Art_Gallery_of_Burlington-Burlington_Ontario.html
120,192,GO Transit,"2101 Fairview Street, Burlington, Ontario",43.340647,-79.8092977,"2101 Fairview Street, Burlington, Ontario L7R 0B4 Canada",T120,3.9,"['Mass Transportation Systems', 'Mass Transportation Systems']",https://www.tripadvisor.ca/Attraction_Review-g154984-d10630516-Reviews-GO_Transit-Burlington_Ontario.html
121,193,Beachway Park,"1100 Lakeshore Road, Burlington, Ontario",43.310122146559884,-79.80066061134998,"1100 Lakeshore Road, Burlington, Ontario L7S 1A7 Canada",T121,3.9,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d10452420-Reviews-Beachway_Park-Burlington_Ontario.html
122,194,Mapleview Shopping Centre,"900 Maple Ave., Burlington, Ontario",43.325903100000005,-79.82042175251246,"900 Maple Ave., Burlington, Ontario L7S 2J8 Canada",T122,4.3,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g154984-d7145833-Reviews-Mapleview_Shopping_Centre-Burlington_Ontario.html
123,195,Ireland House Museum,"2168 Guelph Line, Burlington, Ontario",43.3675874,-79.8263013,"2168 Guelph Line, Burlington, Ontario L7P 5A8 Canada",T123,4.6,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4066222-Reviews-Ireland_House_Museum-Burlington_Ontario.html
124,196,Brant Street Pier,"1400 Lakeshore Rd, Burlington, Ontario",43.32437051533923,-79.79588628938053,"1400 Lakeshore Rd, Burlington, Ontario L7S 1Y2 Canada",T124,4.0,"['Piers & Boardwalks', 'Piers & Boardwalks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d13200510-Reviews-Brant_Street_Pier-Burlington_Ontario.html
125,197,Kerncliff Park,"2198 Kerns Rd, Burlington, Ontario",43.34795790189268,-79.85819889723301,"2198 Kerns Rd, Burlington, Ontario L7P 1P8 Canada",T125,4.5,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d14085653-Reviews-Kerncliff_Park-Burlington_Ontario.html
126,198,Hendrie Valley,"444 Patricia Dr, Burlington, Ontario",43.2955163,-79.8670903,"444 Patricia Dr, Burlington, Ontario L7T 1K2 Canada",T126,4.7,"['Nature & Wildlife Areas', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g154984-d9584802-Reviews-Hendrie_Valley-Burlington_Ontario.html
127,199,Burlington Mall,"Burlington Mall 777, Burlington, Ontario",43.3408481,-79.8097034,"Burlington Mall 777 Guelph Line L7R 3N2, Burlington, Ontario L7R 3N2 Canada",T127,3.7,"['Shopping Malls', 'Shopping Malls']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4261136-Reviews-Burlington_Mall-Burlington_Ontario.html
128,200,Burlington Convention Centre,"1120 Burloak Drive, Burlington, Ontario",43.398055584615385,-79.7605307,"1120 Burloak Drive, Burlington, Ontario L7L 6P8 Canada",T128,4.5,"['Conference & Convention Centres', 'Conference & Convention Centres']",https://www.tripadvisor.ca/Attraction_Review-g154984-d12459188-Reviews-Burlington_Convention_Centre-Burlington_Ontario.html
129,202,Burlington Public Library,"2331 New St, Burlington, Ontario",43.3358039,-79.79006614960123,"2331 New St, Burlington, Ontario L7R 1J4 Canada",T129,4.8,"['Libraries', 'Libraries']",https://www.tripadvisor.ca/Attraction_Review-g154984-d11711200-Reviews-Burlington_Public_Library-Burlington_Ontario.html
130,203,Joseph Brant Museum,"1240 North Shore, Burlington, Ontario",43.3143821,-79.8097105,"1240 North Shore Blvd E, Burlington, Ontario L7S 1C5 Canada",T130,3.9,"['Speciality Museums', 'Speciality Museums']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4066223-Reviews-Joseph_Brant_Museum-Burlington_Ontario.html
131,204,Burlington City Hall,"426 Brant St, Burlington, Ontario",43.3256621,-79.79888918811297,"426 Brant St, Burlington, Ontario L7R 2G2 Canada",T131,4.0,"['Points of Interest & Landmarks', 'Points of Interest & Landmarks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4558040-Reviews-Burlington_City_Hall-Burlington_Ontario.html
132,205,Nickel Brook Brewing Co,"864 Drury Lane, Burlington, Ontario",43.3431723,-79.8049174,"864 Drury Lane, Burlington, Ontario L7R 2Y4 Canada",T132,4.8,"['Breweries', 'Breweries']",https://www.tripadvisor.ca/Attraction_Review-g154984-d14919518-Reviews-Nickel_Brook_Brewing_Co-Burlington_Ontario.html
133,206,City View Park,"Dundas Street East, Burlington, Ontario",43.4210344,-79.7920457,"Dundas Street East, Burlington, Ontario L7P 1P8 Canada",T133,4.0,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4263481-Reviews-City_View_Park-Burlington_Ontario.html
134,207,Amazing Adventures Playland,"4325 Harvester Rd, Burlington, Ontario",43.371999800000005,-79.7738757125,"4325 Harvester Rd, Burlington, Ontario L7L 5M4 Canada",T134,3.6,"['Playgrounds', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g154984-d4283191-Reviews-Amazing_Adventures_Playland-Burlington_Ontario.html
135,209,Maple Park,"750 Maple Avenue, Burlington, Ontario",43.3240946,-79.8152201,"750 Maple Avenue, Burlington, Ontario L7S 2J8 Canada",T135,5.0,"['Parks', 'Playgrounds', 'Parks', 'Playgrounds']",https://www.tripadvisor.ca/Attraction_Review-g154984-d19616967-Reviews-Maple_Park-Burlington_Ontario.html
136,210,Walt Rickli Interactive Sculpture Garden,"6214 Lowville Park, Burlington, Ontario",43.4333593,-79.904882497774,"6214 Lowville Park Road, Burlington, Ontario L7P 0A8 Canada",T136,4.0,"['Art Galleries', 'Art Galleries']",https://www.tripadvisor.ca/Attraction_Review-g154984-d10712982-Reviews-Walt_Rickli_Interactive_Sculpture_Garden-Burlington_Ontario.html
137,212,Duncaster Park,"2330 Duncaster Dr, Burlington, Ontario",43.3645347,-79.84597373761073,"2330 Duncaster Dr, Burlington, Ontario L7P 4S6 Canada",T137,3.5,"['Parks', 'Hiking Trails', 'Forests', 'Parks', 'Hiking Trails', 'Forests']",https://www.tripadvisor.ca/Attraction_Review-g154984-d8826048-Reviews-Duncaster_Park-Burlington_Ontario.html
138,213,Sherwood Forest Park,"5270 Fairview St, Burlington, Ontario",43.381167595779885,-79.75619825258308,"5270 Fairview St, Burlington, Ontario L7L 6B7 Canada",T138,2.0,"['Parks', 'Parks']",https://www.tripadvisor.ca/Attraction_Review-g154984-d19318787-Reviews-Sherwood_Forest_Park-Burlington_Ontario.html
139,342,Cambridge Butterfly Conservatory,"2500 Kossuth Rd, Cambridge, Ontario",43.4521635,-80.3673069,"2500 Kossuth Rd, Cambridge, Ontario N3H 4R6 Canada",T139,4.4,"['Speciality Museums', 'Nature & Wildlife Areas', 'Speciality Museums', 'Nature & Wildlife Areas']",https://www.tripadvisor.ca/Attraction_Review-g154985-d2423068-Reviews-Cambridge_Butterfly_Conservatory-Cambridge_Region_of_Waterloo_Ontario.html
140,343,Hamilton Family Theatre Cambridge,"46 Grand Ave, Cambridge, Ontario",43.0138142,-79.2024786,"46 Grand Ave S, Cambridge, Ontario N1S 2L8 Canada",T140,4.8,"['Theatres', 'Theatres']",https://www.tripadvisor.ca/Attraction_Review-g154985-d4273138-Reviews-Hamilton_Family_Theatre_Cambridge-Cambridge_Region_of_Waterloo_Ontario.html
